sla_event_id,ticket_id,assigned_team,severity,sla_target_hours,first_response_time,resolution_time,breach_risk_score,breached,escalation_triggered,workload_score,agent_utilization,queue_size,region,business_unit,manager_name,support_shift,incident_type,operational_risk,created_date
SLA-501121,TKT-100956,Infrastructure,High,8,115,651,135.62,Yes,Yes,72.97,44.82,44,North America,Startup,Manager_A,Night,Security,High,2024-02-26
SLA-501122,TKT-101452,Cloud-Support,Critical,4,49,317,132.08,Yes,Yes,85.16,86.22,14,LATAM,Startup,Manager_A,Afternoon,Service Down,High,2024-03-02
SLA-501123,TKT-100715,Tier2-Technical,Medium,24,21,952,66.11,No,No,50.9,90.81,36,Europe,SMB,Manager_B,Afternoon,Configuration,Low,2024-04-10
SLA-501124,TKT-101041,Security-Team,High,8,162,744,155.0,Yes,Yes,66.28,65.05,9,Europe,Enterprise,Manager_E,Afternoon,Data Loss,Low,2024-06-20
SLA-501125,TKT-101885,Tier2-Technical,Low,48,1063,1949,67.67,No,No,57.97,86.88,14,Europe,Startup,Manager_F,Morning,Security,Low,2024-01-01
SLA-501126,TKT-100053,Security-Team,Medium,24,380,563,39.1,No,No,96.82,73.2,28,North America,Startup,Manager_C,Morning,Security,High,2024-01-28
SLA-501127,TKT-100314,Tier1-Support,Critical,4,54,342,142.5,Yes,Yes,46.35,54.49,17,North America,Startup,Manager_F,Night,Data Loss,High,2024-06-17
SLA-501128,TKT-101286,Security-Team,Medium,24,174,444,30.83,No,No,37.49,79.57,31,North America,SMB,Manager_A,Night,Security,Medium,2024-06-03
SLA-501129,TKT-101940,Tier3-Engineering,Low,48,742,2091,72.6,No,No,63.68,65.27,32,Europe,Enterprise,Manager_F,Evening,Security,Medium,2024-05-03
SLA-501130,TKT-101634,Tier1-Support,Medium,24,444,1378,95.69,No,Yes,69.68,59.49,18,North America,Startup,Manager_A,Night,Security,Medium,2024-03-11
SLA-501131,TKT-100364,Billing-Team,High,8,244,135,28.12,No,No,96.09,58.48,5,LATAM,Enterprise,Manager_A,Afternoon,Performance,Low,2024-06-08
SLA-501132,TKT-100795,Infrastructure,Low,48,899,2789,96.84,No,Yes,91.36,48.71,2,Asia-Pacific,Mid-Market,Manager_A,Evening,Data Loss,Low,2024-03-26
SLA-501133,TKT-101640,Infrastructure,Medium,24,400,501,34.79,No,No,90.84,71.26,14,Asia-Pacific,Mid-Market,Manager_C,Morning,Security,Low,2024-05-09
SLA-501134,TKT-101049,Billing-Team,Medium,24,255,426,29.58,No,No,90.65,41.83,37,LATAM,Startup,Manager_D,Night,Security,Low,2024-02-11
SLA-501135,TKT-101153,Infrastructure,Medium,24,270,1203,83.54,No,Yes,50.7,67.26,3,North America,Startup,Manager_C,Afternoon,Data Loss,Medium,2024-03-17
SLA-501136,TKT-101291,Infrastructure,Medium,24,490,1762,122.36,Yes,Yes,58.66,55.94,43,North America,Enterprise,Manager_E,Evening,Data Loss,Low,2024-06-20
SLA-501137,TKT-101385,Billing-Team,Medium,24,363,321,22.29,No,No,60.1,94.14,10,Europe,Startup,Manager_E,Morning,Security,Low,2024-01-08
SLA-501138,TKT-100958,Infrastructure,High,8,134,100,20.83,No,No,53.01,73.6,16,North America,Startup,Manager_C,Afternoon,Performance,Medium,2024-04-23
SLA-501139,TKT-101401,Security-Team,Medium,24,3,363,25.21,No,No,59.12,81.07,27,Europe,Startup,Manager_C,Morning,Integration,Medium,2024-04-01
SLA-501140,TKT-100156,Tier1-Support,Medium,24,204,1645,114.24,Yes,Yes,81.23,61.11,19,North America,Startup,Manager_D,Morning,Data Loss,Medium,2024-04-21
SLA-501141,TKT-101353,Security-Team,Medium,24,240,878,60.97,No,No,35.26,78.93,36,Asia-Pacific,SMB,Manager_E,Morning,Integration,High,2024-05-04
SLA-501142,TKT-100033,Tier2-Technical,Critical,4,75,50,20.83,No,No,91.94,71.74,20,LATAM,Mid-Market,Manager_B,Night,Service Down,Low,2024-03-17
SLA-501143,TKT-100170,Infrastructure,Medium,24,242,719,49.93,No,No,50.46,84.61,29,Asia-Pacific,SMB,Manager_E,Night,Configuration,Medium,2024-02-07
SLA-501144,TKT-100921,Security-Team,High,8,14,706,147.08,Yes,Yes,30.16,53.46,30,Asia-Pacific,Mid-Market,Manager_B,Afternoon,Service Down,Medium,2024-06-21
SLA-501145,TKT-101529,Security-Team,Low,48,395,1614,56.04,No,No,42.49,44.38,18,North America,Startup,Manager_E,Morning,Service Down,Low,2024-05-08
SLA-501146,TKT-100808,Tier2-Technical,Low,48,756,2910,101.04,Yes,Yes,36.65,45.22,37,North America,Mid-Market,Manager_F,Night,Data Loss,High,2024-04-18
SLA-501147,TKT-101416,Infrastructure,Critical,4,78,190,79.17,No,No,38.53,68.04,30,LATAM,SMB,Manager_E,Evening,Configuration,Critical,2024-01-24
SLA-501148,TKT-101379,Infrastructure,Medium,24,265,1248,86.67,No,Yes,44.67,47.98,31,Asia-Pacific,Enterprise,Manager_B,Afternoon,Service Down,Critical,2024-02-24
SLA-501149,TKT-100390,Tier2-Technical,Medium,24,462,486,33.75,No,No,34.0,89.16,17,North America,Mid-Market,Manager_A,Afternoon,Data Loss,High,2024-04-01
SLA-501150,TKT-101328,Tier3-Engineering,Critical,4,42,279,116.25,Yes,Yes,83.43,72.26,25,Europe,Startup,Manager_F,Afternoon,Service Down,Low,2024-03-08
SLA-501151,TKT-100616,Cloud-Support,High,8,299,192,40.0,No,No,31.83,77.86,30,Europe,Startup,Manager_D,Morning,Service Down,Medium,2024-06-02
SLA-501152,TKT-100340,Tier3-Engineering,Low,48,733,3426,118.96,Yes,Yes,48.15,41.04,44,LATAM,Startup,Manager_D,Morning,Data Loss,Critical,2024-02-18
SLA-501153,TKT-101198,Billing-Team,Critical,4,116,326,135.83,Yes,Yes,81.22,79.0,6,Europe,SMB,Manager_E,Night,Service Down,Low,2024-03-31
SLA-501154,TKT-100683,Tier1-Support,Medium,24,543,587,40.76,No,No,63.8,57.77,30,North America,Startup,Manager_D,Night,Configuration,Medium,2024-01-08
SLA-501155,TKT-101185,Security-Team,High,8,40,529,110.21,Yes,Yes,93.93,73.47,42,North America,Startup,Manager_D,Night,Integration,Critical,2024-05-10
SLA-501156,TKT-101210,Cloud-Support,Low,48,854,3560,123.61,Yes,Yes,79.37,80.45,19,Europe,Enterprise,Manager_E,Morning,Data Loss,High,2024-01-17
SLA-501157,TKT-101180,Network-Operations,Critical,4,22,333,138.75,Yes,Yes,87.48,45.08,32,North America,SMB,Manager_F,Night,Data Loss,Low,2024-03-18
SLA-501158,TKT-100239,Cloud-Support,Medium,24,235,1133,78.68,No,No,58.11,56.53,7,Asia-Pacific,Startup,Manager_F,Night,Service Down,Medium,2024-05-17
SLA-501159,TKT-100330,Security-Team,High,8,233,773,161.04,Yes,Yes,47.49,58.51,11,Europe,Startup,Manager_C,Night,Performance,Medium,2024-02-21
SLA-501160,TKT-101039,Billing-Team,High,8,161,120,25.0,No,No,84.36,85.19,12,Asia-Pacific,Startup,Manager_B,Evening,Configuration,Medium,2024-01-21
SLA-501161,TKT-101456,Infrastructure,Low,48,81,3143,109.13,Yes,Yes,89.86,59.06,13,LATAM,SMB,Manager_D,Afternoon,Integration,Low,2024-04-23
SLA-501162,TKT-100424,Security-Team,High,8,32,121,25.21,No,No,86.41,54.93,2,North America,Startup,Manager_B,Afternoon,Performance,High,2024-05-02
SLA-501163,TKT-100320,Cloud-Support,Medium,24,594,1168,81.11,No,Yes,79.41,90.14,14,North America,Startup,Manager_D,Evening,Performance,High,2024-06-27
SLA-501164,TKT-100428,Tier1-Support,Low,48,132,325,11.28,No,No,68.63,74.75,5,North America,SMB,Manager_C,Evening,Configuration,Critical,2024-01-21
SLA-501165,TKT-100324,Tier3-Engineering,Critical,4,104,95,39.58,No,No,63.68,58.34,18,North America,Enterprise,Manager_C,Night,Service Down,Low,2024-03-27
SLA-501166,TKT-101264,Billing-Team,Medium,24,577,1780,123.61,Yes,Yes,53.18,55.54,35,North America,Mid-Market,Manager_D,Evening,Security,High,2024-01-10
SLA-501167,TKT-101607,Network-Operations,Medium,24,92,1650,114.58,Yes,Yes,39.93,51.76,37,North America,SMB,Manager_B,Morning,Configuration,High,2024-02-05
SLA-501168,TKT-100103,Cloud-Support,Medium,24,96,1238,85.97,No,Yes,89.53,52.63,23,LATAM,Enterprise,Manager_A,Morning,Integration,Medium,2024-04-25
SLA-501169,TKT-100085,Tier2-Technical,Medium,24,261,529,36.74,No,No,67.26,89.79,11,Europe,Enterprise,Manager_B,Evening,Performance,Low,2024-03-05
SLA-501170,TKT-101491,Security-Team,Low,48,985,571,19.83,No,No,57.22,42.61,5,LATAM,Startup,Manager_F,Morning,Performance,Critical,2024-05-17
SLA-501171,TKT-101325,Network-Operations,Low,48,1017,467,16.22,No,No,81.96,82.37,15,Asia-Pacific,Mid-Market,Manager_A,Afternoon,Data Loss,Low,2024-06-19
SLA-501172,TKT-101985,Infrastructure,Low,48,277,3123,108.44,Yes,Yes,49.63,80.21,20,North America,Mid-Market,Manager_D,Evening,Security,Low,2024-06-01
SLA-501173,TKT-101034,Tier3-Engineering,High,8,84,710,147.92,Yes,Yes,98.95,41.59,33,North America,SMB,Manager_C,Night,Security,Low,2024-05-02
SLA-501174,TKT-101289,Billing-Team,Critical,4,60,129,53.75,No,No,46.35,82.81,3,Europe,Startup,Manager_B,Afternoon,Data Loss,Medium,2024-06-28
SLA-501175,TKT-100846,Infrastructure,Medium,24,132,562,39.03,No,No,57.74,93.01,23,LATAM,SMB,Manager_A,Night,Performance,Medium,2024-05-04
SLA-501176,TKT-101577,Tier1-Support,High,8,265,705,146.88,Yes,Yes,68.58,78.98,7,North America,Enterprise,Manager_C,Evening,Data Loss,Medium,2024-03-03
SLA-501177,TKT-101581,Tier3-Engineering,Medium,24,186,938,65.14,No,No,77.05,50.82,33,LATAM,Enterprise,Manager_D,Morning,Configuration,High,2024-06-28
SLA-501178,TKT-101889,Tier3-Engineering,Medium,24,33,701,48.68,No,No,58.16,83.08,20,North America,SMB,Manager_D,Night,Configuration,Low,2024-04-04
SLA-501179,TKT-101435,Security-Team,High,8,80,234,48.75,No,No,36.39,41.07,32,Asia-Pacific,SMB,Manager_A,Evening,Integration,High,2024-04-08
SLA-501180,TKT-101250,Tier3-Engineering,Critical,4,64,97,40.42,No,No,75.56,50.94,20,LATAM,Startup,Manager_F,Afternoon,Integration,Low,2024-05-03
SLA-501181,TKT-101278,Cloud-Support,Critical,4,0,37,15.42,No,No,43.86,47.38,25,Asia-Pacific,Startup,Manager_B,Evening,Service Down,Low,2024-03-23
SLA-501182,TKT-100075,Network-Operations,Low,48,823,1531,53.16,No,No,40.45,53.25,11,LATAM,Mid-Market,Manager_E,Evening,Performance,Low,2024-03-10
SLA-501183,TKT-100190,Security-Team,Medium,24,209,872,60.56,No,No,54.55,81.68,14,Asia-Pacific,Mid-Market,Manager_A,Morning,Integration,Low,2024-03-20
SLA-501184,TKT-101213,Security-Team,Low,48,901,1130,39.24,No,No,58.52,91.53,14,Europe,SMB,Manager_F,Night,Integration,Medium,2024-03-30
SLA-501185,TKT-100226,Tier1-Support,Low,48,318,2504,86.94,No,Yes,51.38,48.67,21,Asia-Pacific,SMB,Manager_F,Evening,Service Down,Critical,2024-03-20
SLA-501186,TKT-100097,Tier2-Technical,Low,48,1035,640,22.22,No,No,55.69,45.84,20,LATAM,SMB,Manager_E,Morning,Data Loss,Medium,2024-01-12
SLA-501187,TKT-100694,Billing-Team,High,8,57,568,118.33,Yes,Yes,43.48,45.37,36,Europe,SMB,Manager_C,Evening,Configuration,Medium,2024-01-25
SLA-501188,TKT-101607,Tier3-Engineering,Medium,24,250,205,14.24,No,No,59.64,40.25,25,LATAM,Mid-Market,Manager_A,Evening,Integration,Medium,2024-04-30
SLA-501189,TKT-101192,Billing-Team,Low,48,255,1005,34.9,No,No,60.99,53.93,6,Asia-Pacific,Startup,Manager_A,Afternoon,Configuration,Low,2024-03-26
SLA-501190,TKT-100871,Infrastructure,Low,48,592,1889,65.59,No,No,76.23,80.17,16,North America,Enterprise,Manager_A,Night,Performance,High,2024-02-06
SLA-501191,TKT-100975,Billing-Team,Medium,24,446,922,64.03,No,No,85.85,90.68,31,LATAM,Enterprise,Manager_C,Night,Integration,Low,2024-06-12
SLA-501192,TKT-101144,Infrastructure,Medium,24,153,935,64.93,No,No,47.63,93.96,9,Asia-Pacific,Startup,Manager_F,Night,Data Loss,High,2024-02-25
SLA-501193,TKT-101411,Cloud-Support,Medium,24,570,1713,118.96,Yes,Yes,93.11,41.91,20,LATAM,Mid-Market,Manager_B,Afternoon,Data Loss,Low,2024-06-15
SLA-501194,TKT-101456,Cloud-Support,Medium,24,356,1447,100.49,Yes,Yes,87.1,43.45,15,Europe,Enterprise,Manager_F,Afternoon,Data Loss,Medium,2024-01-29
SLA-501195,TKT-100969,Tier1-Support,Medium,24,329,1327,92.15,No,Yes,59.57,61.89,34,Europe,SMB,Manager_A,Night,Service Down,Low,2024-01-09
SLA-501196,TKT-100247,Network-Operations,Low,48,1042,2933,101.84,Yes,Yes,71.15,86.6,13,Asia-Pacific,Enterprise,Manager_E,Afternoon,Service Down,Critical,2024-02-11
SLA-501197,TKT-100760,Security-Team,Low,48,254,3396,117.92,Yes,Yes,97.86,78.13,29,Asia-Pacific,SMB,Manager_C,Night,Service Down,Low,2024-02-06
SLA-501198,TKT-101620,Tier3-Engineering,High,8,139,739,153.96,Yes,Yes,78.88,51.43,40,Europe,Startup,Manager_A,Evening,Security,Medium,2024-05-07
SLA-501199,TKT-100441,Tier3-Engineering,Low,48,1028,1211,42.05,No,No,71.03,82.03,20,LATAM,Enterprise,Manager_A,Evening,Service Down,High,2024-04-24
