order_id,customer_id,product_id,product_name,product_category,brand,ordered_color,received_color,damage_detected,missing_item,replacement_requested,refund_requested,payment_status,order_status,delivery_status,invoice_number,order_amount,refund_amount,shipping_region,seller_name,warehouse_location,return_reason,delivery_partner,purchase_date,delivery_date,customer_satisfaction
ORD-201267,CUST-11173,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3001267,708.34,0.0,North America,Partner Channel,US-East-1,,UPS,2024-01-27,2024-02-10,5
ORD-201268,CUST-09945,PROD-1652,Managed Firewall,Security,NetDefense,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3001268,3519.91,0.0,Africa,Partner Channel,EU-West-1,,DHL,2024-05-15,2024-06-01,2
ORD-201269,CUST-06393,PROD-1878,Load Balancer 2U,Networking,DataFlow,Red,Red,No,No,No,No,Completed,Delivered,In Transit,INV-3001269,4259.48,0.0,LATAM,Partner Channel,EU-West-1,,DHL,2024-02-24,2024-03-09,5
ORD-201270,CUST-06450,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3001270,5752.84,0.0,Asia-Pacific,Marketplace,AP-South-1,,DHL,2024-01-08,2024-01-22,5
ORD-201271,CUST-08419,PROD-1790,Network Switch 48P,Networking,NetCore,Silver,Silver,No,No,No,No,Completed,Delivered,Returned,INV-3001271,1739.18,0.0,Middle East,Reseller,EU-West-1,,Express Mail,2024-05-06,2024-05-22,3
ORD-201272,CUST-03744,PROD-1816,VPN License Pack,Software,VPNSecure,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3001272,2827.52,0.0,Asia-Pacific,Partner Channel,AP-South-1,,Express Mail,2024-02-14,2024-02-23,5
ORD-201273,CUST-13775,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001273,1186.19,0.0,Asia-Pacific,Direct Sales,US-East-1,,Express Mail,2024-01-29,2024-02-12,3
ORD-201274,CUST-08587,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Refunded,Cancelled,Delivered,INV-3001274,4663.85,0.0,LATAM,Marketplace,US-East-1,,DHL,2024-03-11,2024-03-20,
ORD-201275,CUST-11011,PROD-1739,Security Gateway X1,Security,SecureNet,Red,Red,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3001275,4917.73,0.0,LATAM,Distributor,AP-South-1,,FedEx,2024-06-16,2024-06-18,5
ORD-201276,CUST-04157,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Refunded,Delivered,Out for Delivery,INV-3001276,2100.8,0.0,LATAM,Marketplace,CA-Central-1,,Express Mail,2024-02-20,2024-03-07,4
ORD-201277,CUST-03141,PROD-1878,Load Balancer 2U,Networking,DataFlow,Red,Red,No,No,No,No,Refunded,Delivered,Delivered,INV-3001277,4784.72,0.0,Asia-Pacific,Marketplace,AP-South-1,,Local Courier,2024-01-17,2024-02-04,3
ORD-201278,CUST-13324,PROD-1878,Load Balancer 2U,Networking,DataFlow,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3001278,2119.11,0.0,Middle East,Direct Sales,CA-Central-1,,Local Courier,2024-02-17,2024-03-07,3
ORD-201279,CUST-02810,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Blue,Blue,Yes,No,No,No,Completed,Delivered,Delivered,INV-3001279,4823.91,0.0,Africa,Marketplace,EU-West-1,,Express Mail,2024-02-06,2024-02-13,2
ORD-201280,CUST-03681,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001280,2531.55,0.0,North America,Distributor,EU-West-1,,DHL,2024-05-28,2024-06-06,5
ORD-201281,CUST-08343,PROD-1878,Load Balancer 2U,Networking,DataFlow,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001281,3587.71,0.0,Europe,Distributor,AP-South-1,,FedEx,2024-02-11,2024-02-27,3
ORD-201282,CUST-10914,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Green,No,No,No,No,Completed,Returned,Delivered,INV-3001282,4070.65,0.0,Africa,Marketplace,AP-South-1,Wrong item received,Local Courier,2024-05-27,2024-06-02,
ORD-201283,CUST-07938,PROD-1652,Managed Firewall,Security,NetDefense,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001283,2210.38,0.0,LATAM,Reseller,CA-Central-1,,UPS,2024-02-21,2024-03-08,4
ORD-201284,CUST-09691,PROD-1739,Security Gateway X1,Security,SecureNet,Silver,Silver,No,No,No,No,Completed,Shipped,Delivered,INV-3001284,817.91,0.0,Asia-Pacific,Distributor,CA-Central-1,,Express Mail,2024-05-05,2024-05-23,
ORD-201285,CUST-05893,PROD-1790,Network Switch 48P,Networking,NetCore,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001285,681.43,0.0,North America,Partner Channel,SA-East-1,,UPS,2024-03-03,2024-03-08,5
ORD-201286,CUST-02324,PROD-1816,VPN License Pack,Software,VPNSecure,Gray,Gray,No,Yes,Yes,Yes,Completed,Delivered,Delivered,INV-3001286,4039.03,2175.56,Europe,Partner Channel,CA-Central-1,,UPS,2024-04-29,2024-05-11,3
ORD-201287,CUST-02899,PROD-1816,VPN License Pack,Software,VPNSecure,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3001287,1450.87,0.0,LATAM,Partner Channel,AP-South-1,,DHL,2024-03-20,2024-03-30,4
ORD-201288,CUST-02693,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001288,697.21,0.0,LATAM,Marketplace,US-East-1,,Local Courier,2024-02-12,2024-03-02,5
ORD-201289,CUST-04843,PROD-1652,Managed Firewall,Security,NetDefense,Red,Red,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3001289,2081.29,0.0,North America,Partner Channel,AP-South-1,,UPS,2024-04-09,2024-04-27,5
ORD-201290,CUST-14296,PROD-1790,Network Switch 48P,Networking,NetCore,Silver,Silver,Yes,No,Yes,No,Completed,Delivered,Delivered,INV-3001290,3365.14,0.0,North America,Distributor,CA-Central-1,,DHL,2024-01-03,2024-01-23,2
ORD-201291,CUST-12516,PROD-1739,Security Gateway X1,Security,SecureNet,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3001291,348.41,0.0,LATAM,Distributor,SA-East-1,,DHL,2024-03-15,2024-03-21,2
ORD-201292,CUST-09684,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Completed,Delivered,Not Shipped,INV-3001292,3132.41,0.0,Europe,Direct Sales,AP-South-1,,Express Mail,2024-01-26,2024-02-06,5
ORD-201293,CUST-14949,PROD-1816,VPN License Pack,Software,VPNSecure,Blue,Blue,No,No,No,No,Completed,Delivered,In Transit,INV-3001293,3080.82,0.0,North America,Reseller,AP-South-1,,FedEx,2024-03-14,2024-03-24,4
ORD-201294,CUST-03027,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Silver,Silver,No,No,No,No,Failed,Returned,In Transit,INV-3001294,1627.4,0.0,Asia-Pacific,Reseller,AP-South-1,Color mismatch,FedEx,2024-03-12,2024-03-19,
ORD-201295,CUST-02081,PROD-1423,Hardware Token USB,Hardware,CyberAuth,White,White,No,No,No,No,Refunded,Shipped,Not Shipped,INV-3001295,1217.27,0.0,Asia-Pacific,Direct Sales,SA-East-1,,FedEx,2024-05-08,2024-05-20,
ORD-201296,CUST-05433,PROD-1522,Enterprise Router Pro,Networking,NetCore,Blue,Blue,No,No,No,No,Completed,Returned,Delivered,INV-3001296,5053.44,0.0,North America,Partner Channel,EU-West-1,Not as described,Local Courier,2024-04-05,2024-04-13,
ORD-201297,CUST-09004,PROD-1652,Managed Firewall,Security,NetDefense,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3001297,5398.21,0.0,Africa,Marketplace,SA-East-1,,Local Courier,2024-06-14,2024-06-28,3
ORD-201298,CUST-01189,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3001298,3756.12,0.0,Africa,Direct Sales,CA-Central-1,,Express Mail,2024-04-20,2024-05-04,4
ORD-201299,CUST-12174,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Red,No,No,Yes,No,Completed,Delivered,Delivered,INV-3001299,2043.21,0.0,Africa,Distributor,US-East-1,,Local Courier,2024-02-17,2024-02-25,4
ORD-201300,CUST-01064,PROD-1816,VPN License Pack,Software,VPNSecure,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3001300,5775.15,0.0,Europe,Direct Sales,AP-South-1,,Express Mail,2024-02-13,2024-02-28,2
ORD-201301,CUST-13323,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Gray,No,No,Yes,No,Completed,Delivered,Delivered,INV-3001301,2549.36,0.0,Africa,Direct Sales,SA-East-1,,Local Courier,2024-01-10,2024-01-24,4
ORD-201302,CUST-05636,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Gray,Gray,No,No,No,No,Refunded,Pending,Delivered,INV-3001302,5606.39,0.0,Africa,Partner Channel,AP-South-1,,DHL,2024-01-10,2024-01-14,
ORD-201303,CUST-03806,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3001303,4920.16,0.0,Europe,Direct Sales,SA-East-1,,DHL,2024-01-28,2024-02-08,4
ORD-201304,CUST-05729,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,No,No,No,No,Completed,Processing,Out for Delivery,INV-3001304,3147.32,0.0,Middle East,Reseller,CA-Central-1,,Express Mail,2024-01-19,2024-02-06,
ORD-201305,CUST-06578,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Completed,Shipped,Not Shipped,INV-3001305,4905.5,0.0,Africa,Reseller,EU-West-1,,Express Mail,2024-05-18,2024-06-04,
ORD-201306,CUST-09082,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3001306,2098.23,0.0,Middle East,Direct Sales,CA-Central-1,,Express Mail,2024-04-28,2024-05-04,4
ORD-201307,CUST-06539,PROD-1739,Security Gateway X1,Security,SecureNet,White,White,No,No,No,No,Completed,Processing,Delivered,INV-3001307,366.82,0.0,Asia-Pacific,Reseller,CA-Central-1,,FedEx,2024-06-04,2024-06-15,
ORD-201308,CUST-01502,PROD-1232,API Integration Suite,Software,IntegratePro,Blue,Blue,No,No,No,No,Completed,Delivered,In Transit,INV-3001308,5506.01,0.0,North America,Distributor,SA-East-1,,Local Courier,2024-03-16,2024-03-20,4
ORD-201309,CUST-02853,PROD-1878,Load Balancer 2U,Networking,DataFlow,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3001309,3993.44,0.0,North America,Reseller,EU-West-1,,UPS,2024-04-17,2024-04-23,5
ORD-201310,CUST-09571,PROD-1232,API Integration Suite,Software,IntegratePro,Gray,Gray,No,No,No,No,Pending,Delivered,Out for Delivery,INV-3001310,3933.91,0.0,Africa,Reseller,SA-East-1,,Local Courier,2024-04-17,2024-04-20,5
ORD-201311,CUST-06592,PROD-1816,VPN License Pack,Software,VPNSecure,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3001311,3293.96,0.0,Africa,Direct Sales,AP-South-1,,Express Mail,2024-06-13,2024-06-30,4
ORD-201312,CUST-06949,PROD-1790,Network Switch 48P,Networking,NetCore,Silver,Silver,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3001312,2513.63,0.0,Asia-Pacific,Reseller,EU-West-1,,UPS,2024-06-20,2024-07-03,4
ORD-201313,CUST-08996,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001313,2719.67,0.0,Europe,Direct Sales,CA-Central-1,,Express Mail,2024-03-31,2024-04-09,5
ORD-201314,CUST-08668,PROD-1878,Load Balancer 2U,Networking,DataFlow,Silver,Silver,No,No,No,No,Completed,Returned,Delivered,INV-3001314,3038.82,0.0,Europe,Marketplace,SA-East-1,Defective product,Express Mail,2024-05-09,2024-05-21,
ORD-201315,CUST-13237,PROD-1878,Load Balancer 2U,Networking,DataFlow,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001315,2685.93,0.0,LATAM,Direct Sales,AP-South-1,,FedEx,2024-01-15,2024-01-18,5
ORD-201316,CUST-12493,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3001316,3039.12,0.0,Europe,Reseller,AP-South-1,,UPS,2024-06-23,2024-07-13,4
ORD-201317,CUST-02757,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Red,Gray,No,No,Yes,No,Completed,Delivered,Out for Delivery,INV-3001317,5758.66,0.0,Middle East,Reseller,CA-Central-1,,UPS,2024-03-07,2024-03-12,4
ORD-201318,CUST-03914,PROD-1232,API Integration Suite,Software,IntegratePro,Silver,Green,No,No,Yes,No,Completed,Delivered,Delivered,INV-3001318,946.32,0.0,Middle East,Distributor,EU-West-1,,UPS,2024-06-06,2024-06-18,5
ORD-201319,CUST-03806,PROD-1739,Security Gateway X1,Security,SecureNet,Black,Black,No,No,No,No,Completed,Shipped,Delivered,INV-3001319,1268.87,0.0,Middle East,Reseller,CA-Central-1,,FedEx,2024-02-28,2024-03-12,
ORD-201320,CUST-04420,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3001320,932.06,0.0,Middle East,Direct Sales,CA-Central-1,,Local Courier,2024-06-22,2024-07-01,5
ORD-201321,CUST-07541,PROD-1522,Enterprise Router Pro,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3001321,1231.26,0.0,North America,Distributor,CA-Central-1,,Express Mail,2024-01-29,2024-02-18,4
ORD-201322,CUST-02066,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Silver,Silver,No,No,No,No,Completed,Shipped,Out for Delivery,INV-3001322,946.45,0.0,Middle East,Direct Sales,EU-West-1,,DHL,2024-01-05,2024-01-22,
ORD-201323,CUST-02069,PROD-1652,Managed Firewall,Security,NetDefense,White,White,No,No,No,No,Completed,Shipped,Delivered,INV-3001323,2791.51,0.0,North America,Distributor,US-East-1,,Local Courier,2024-04-21,2024-04-24,
ORD-201324,CUST-12332,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Green,Green,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3001324,4655.65,0.0,LATAM,Distributor,CA-Central-1,,DHL,2024-06-20,2024-06-29,4
ORD-201325,CUST-08253,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3001325,1906.4,0.0,North America,Partner Channel,AP-South-1,,Express Mail,2024-01-14,2024-01-20,4
ORD-201326,CUST-14992,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Gray,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001326,795.37,0.0,Africa,Distributor,EU-West-1,,UPS,2024-03-18,2024-04-02,4
ORD-201327,CUST-09154,PROD-1232,API Integration Suite,Software,IntegratePro,Gray,Gray,No,No,No,No,Completed,Shipped,Delivered,INV-3001327,2089.05,0.0,Europe,Marketplace,AP-South-1,,UPS,2024-06-15,2024-06-22,
ORD-201328,CUST-07484,PROD-1522,Enterprise Router Pro,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Shipped,Delivered,INV-3001328,2019.46,0.0,Middle East,Reseller,CA-Central-1,,Express Mail,2024-02-01,2024-02-15,
ORD-201329,CUST-08408,PROD-1652,Managed Firewall,Security,NetDefense,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3001329,649.87,0.0,Asia-Pacific,Reseller,CA-Central-1,,UPS,2024-01-27,2024-02-03,4
ORD-201330,CUST-14417,PROD-1057,SSD Storage 2TB,Hardware,FastStore,White,White,No,No,No,No,Refunded,Processing,Delivered,INV-3001330,3629.08,0.0,North America,Distributor,EU-West-1,,DHL,2024-06-06,2024-06-24,
ORD-201331,CUST-08392,PROD-1816,VPN License Pack,Software,VPNSecure,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001331,346.68,0.0,Africa,Partner Channel,AP-South-1,,Local Courier,2024-05-07,2024-05-12,5
ORD-201332,CUST-08206,PROD-1232,API Integration Suite,Software,IntegratePro,Red,Red,No,No,No,No,Refunded,Delivered,Delivered,INV-3001332,554.82,0.0,Middle East,Partner Channel,EU-West-1,,DHL,2024-02-06,2024-02-24,4
ORD-201333,CUST-12657,PROD-1522,Enterprise Router Pro,Networking,NetCore,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3001333,1007.77,0.0,Asia-Pacific,Marketplace,SA-East-1,,Express Mail,2024-04-28,2024-05-04,2
ORD-201334,CUST-12653,PROD-1522,Enterprise Router Pro,Networking,NetCore,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3001334,4956.48,0.0,Africa,Partner Channel,EU-West-1,,UPS,2024-02-15,2024-03-01,5
ORD-201335,CUST-01728,PROD-1057,SSD Storage 2TB,Hardware,FastStore,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001335,4242.53,0.0,North America,Partner Channel,US-East-1,,UPS,2024-05-25,2024-05-29,5
ORD-201336,CUST-05465,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Black,Black,No,No,No,No,Completed,Shipped,Delivered,INV-3001336,3491.98,0.0,LATAM,Reseller,US-East-1,,Express Mail,2024-02-28,2024-03-15,
ORD-201337,CUST-09838,PROD-1652,Managed Firewall,Security,NetDefense,Green,Green,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3001337,3634.19,0.0,North America,Reseller,EU-West-1,,FedEx,2024-04-15,2024-04-17,5
ORD-201338,CUST-02081,PROD-1232,API Integration Suite,Software,IntegratePro,White,White,No,Yes,Yes,No,Completed,Delivered,Not Shipped,INV-3001338,646.2,0.0,Africa,Reseller,EU-West-1,,Express Mail,2024-05-22,2024-05-27,2
ORD-201339,CUST-04373,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,Yes,No,Yes,No,Completed,Delivered,Returned,INV-3001339,3113.93,0.0,Europe,Distributor,SA-East-1,,Local Courier,2024-04-25,2024-05-05,4
ORD-201340,CUST-01876,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Red,Red,No,No,No,No,Completed,Cancelled,Delivered,INV-3001340,2151.83,0.0,Asia-Pacific,Marketplace,SA-East-1,,DHL,2024-05-09,2024-05-23,
ORD-201341,CUST-09002,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Black,White,No,No,No,No,Completed,Processing,Delivered,INV-3001341,3328.47,0.0,LATAM,Reseller,EU-West-1,,UPS,2024-03-18,2024-03-27,
ORD-201342,CUST-06486,PROD-1878,Load Balancer 2U,Networking,DataFlow,Red,Red,No,No,No,No,Completed,Shipped,Delivered,INV-3001342,1414.53,0.0,Africa,Marketplace,EU-West-1,,UPS,2024-01-14,2024-01-21,
ORD-201343,CUST-05186,PROD-1739,Security Gateway X1,Security,SecureNet,Green,Green,No,No,No,No,Completed,Shipped,Delivered,INV-3001343,3229.26,0.0,Middle East,Reseller,US-East-1,,DHL,2024-01-12,2024-01-30,
ORD-201344,CUST-10087,PROD-1816,VPN License Pack,Software,VPNSecure,Blue,Blue,No,No,No,No,Completed,Shipped,Delivered,INV-3001344,5082.4,0.0,LATAM,Partner Channel,EU-West-1,,Express Mail,2024-01-25,2024-02-11,
ORD-201345,CUST-12000,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Gray,Silver,No,No,No,No,Completed,Delivered,Not Shipped,INV-3001345,3675.91,0.0,Asia-Pacific,Partner Channel,AP-South-1,,Local Courier,2024-01-23,2024-02-04,4
ORD-201346,CUST-02959,PROD-1652,Managed Firewall,Security,NetDefense,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001346,3772.84,0.0,Asia-Pacific,Reseller,AP-South-1,,Local Courier,2024-06-28,2024-07-07,2
ORD-201347,CUST-04147,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3001347,5795.99,0.0,LATAM,Distributor,EU-West-1,,Local Courier,2024-02-26,2024-03-01,4
ORD-201348,CUST-05312,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Black,Black,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3001348,5003.65,0.0,Asia-Pacific,Distributor,AP-South-1,,FedEx,2024-01-13,2024-01-15,3
ORD-201349,CUST-14168,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,No,No,No,Completed,Pending,Delivered,INV-3001349,2232.46,0.0,Europe,Marketplace,SA-East-1,,Local Courier,2024-03-08,2024-03-11,
ORD-201350,CUST-03327,PROD-1739,Security Gateway X1,Security,SecureNet,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001350,5162.09,0.0,Africa,Marketplace,CA-Central-1,,FedEx,2024-01-15,2024-01-25,5
ORD-201351,CUST-06977,PROD-1878,Load Balancer 2U,Networking,DataFlow,Red,Red,No,No,No,No,Refunded,Delivered,Delivered,INV-3001351,3329.12,0.0,Middle East,Marketplace,CA-Central-1,,FedEx,2024-06-14,2024-06-26,4
ORD-201352,CUST-08892,PROD-1522,Enterprise Router Pro,Networking,NetCore,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3001352,1811.28,0.0,Asia-Pacific,Direct Sales,CA-Central-1,,UPS,2024-02-02,2024-02-12,5
ORD-201353,CUST-12185,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Red,No,No,Yes,No,Completed,Delivered,Delivered,INV-3001353,1794.72,0.0,Asia-Pacific,Marketplace,EU-West-1,,Express Mail,2024-04-29,2024-05-16,4
ORD-201354,CUST-01161,PROD-1057,SSD Storage 2TB,Hardware,FastStore,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001354,5062.61,0.0,Middle East,Marketplace,AP-South-1,,FedEx,2024-04-05,2024-04-24,4
ORD-201355,CUST-08215,PROD-1739,Security Gateway X1,Security,SecureNet,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3001355,3483.76,0.0,Asia-Pacific,Reseller,EU-West-1,,UPS,2024-06-04,2024-06-21,2
ORD-201356,CUST-12835,PROD-1057,SSD Storage 2TB,Hardware,FastStore,White,White,No,No,No,No,Refunded,Delivered,Delivered,INV-3001356,3507.03,0.0,Africa,Distributor,AP-South-1,,Express Mail,2024-06-13,2024-07-02,4
ORD-201357,CUST-07313,PROD-1522,Enterprise Router Pro,Networking,NetCore,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3001357,2240.28,0.0,LATAM,Direct Sales,SA-East-1,,FedEx,2024-01-20,2024-01-30,4
ORD-201358,CUST-06315,PROD-1652,Managed Firewall,Security,NetDefense,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3001358,777.22,0.0,Asia-Pacific,Marketplace,CA-Central-1,,DHL,2024-05-08,2024-05-22,2
ORD-201359,CUST-14296,PROD-1652,Managed Firewall,Security,NetDefense,Red,Red,Yes,No,Yes,Yes,Completed,Delivered,Delivered,INV-3001359,1966.48,1138.81,Middle East,Direct Sales,SA-East-1,,Local Courier,2024-05-17,2024-06-06,5
ORD-201360,CUST-10087,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Green,No,No,No,No,Completed,Delivered,In Transit,INV-3001360,5272.67,0.0,LATAM,Reseller,EU-West-1,,DHL,2024-06-14,2024-06-22,2
ORD-201361,CUST-04152,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3001361,3493.01,0.0,Africa,Reseller,US-East-1,,Local Courier,2024-03-01,2024-03-12,5
ORD-201362,CUST-14296,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Black,Black,No,Yes,Yes,Yes,Completed,Delivered,Delivered,INV-3001362,1505.79,1397.05,Middle East,Distributor,SA-East-1,,Local Courier,2024-06-06,2024-06-15,4
ORD-201363,CUST-06745,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3001363,3091.02,0.0,Africa,Marketplace,EU-West-1,,UPS,2024-04-03,2024-04-08,5
ORD-201364,CUST-04486,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,White,White,No,No,No,No,Refunded,Delivered,In Transit,INV-3001364,5085.66,0.0,North America,Partner Channel,SA-East-1,,DHL,2024-06-16,2024-07-02,5
ORD-201365,CUST-11748,PROD-1652,Managed Firewall,Security,NetDefense,Green,Green,No,No,No,No,Pending,Delivered,Out for Delivery,INV-3001365,1445.69,0.0,Asia-Pacific,Partner Channel,CA-Central-1,,DHL,2024-02-08,2024-02-24,5
ORD-201366,CUST-04763,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3001366,2945.69,0.0,LATAM,Direct Sales,CA-Central-1,,FedEx,2024-05-20,2024-06-02,1
